,No.,GaodeLng,GaodeLat,housing_price,compact,open,large_low_rise,UGS,Distance,T20200518,T20210725,T20210324,T20191002,T20190904,T20221020,T20190306,T20230809,T20211221,T20191031,T20220522,T20200610,T20210505,T20200129,T20220410,T20220628,T20220406,T20200202,T20221125,T20230412,T20220611,T20210427,T20230408,T20211125,T20190707,T20220505,T20220702,T20230804,T20190610,T20191018,T20210212,T20210613,T20230915,T20210530,T20210501,T20190815,T20220928,T20200902,T20220501,T20220530,T20220526,T20230612,T20210328,T20200324,District_id,Dist_1,Dist_2,Dist_3,Dist_4,Dist_5,Dist_6,Dist_7,Dist_8
1161,1162,113.6752287,34.81599336,1.398706175,10.91264383,59.07600023,28.33314748,10.09638426,7.084870444,20.55178749,36.87711634,15.25757032,34.67631561,29.45843506,25.34826603,9.890014648,33.26673029,19.60042212,24.06001282,31.85013184,37.01815231,22.1140317,,33.39478691,41.16333935,24.99633635,13.6350374,16.69257179,,33.43775784,31.40203559,22.63876423,13.737006,29.89963537,25.17440491,35.52682403,51.50452747,38.38656485,12.80925636,9.154820195,13.91364383,26.23752181,39.65574933,26.88806089,37.22102982,36.92986506,34.19102721,24.00361824,45.54101296,37.53806157,24.53875656,26.64164026,21.23710846,4,0,0,0,1,0,0,0,0
1162,1163,113.6853887,34.82758148,1.274919614,20.43891116,52.47024007,26.046336,3.892714628,8.560095127,20.23199406,37.63014377,14.48292456,35.12157497,30.07100639,26.5434672,9.939382076,32.15774202,19.43013252,24.80000687,32.0154709,39.67649264,22.29000701,,32.61605439,40.90027763,25.1014531,14.18601074,16.09469025,,33.01551077,29.47331534,23.07516696,12.77139804,29.8993634,25.31525593,35.96408583,49.66177099,,12.36570754,,,26.01681015,39.53645709,27.46962112,36.18296655,36.66220745,34.20677555,23.4460309,45.31286204,37.58064019,29.22403271,25.77547175,21.00525665,4,0,0,0,1,0,0,0,0
1163,1164,113.6772813,34.81492363,1.878994878,2.307668052,63.8999476,33.74456446,13.5035416,7.010859041,20.57411696,36.60466062,15.29636987,34.3893209,29.86497404,25.53687954,10.70999146,33.35641883,19.51919126,,31.81408186,36.03356599,22.18633265,,33.54900125,40.67887798,24.91271736,13.84975269,16.71488033,,33.11874551,31.16191842,22.15972922,13.69152484,29.65857636,25.06893163,35.15794571,51.13987514,37.75793694,12.81830947,9.156108792,14.52066215,26.41139859,38.674637,26.79000583,37.08026162,36.57493613,34.00185496,23.85099341,45.4168559,37.23546104,23.87023645,26.81095855,21.1338898,4,0,0,0,1,0,0,0,0
1164,1165,113.6894472,34.81177607,1.065082342,19.34714753,59.10509177,20.50304721,9.035706496,7.032186126,21.11304426,35.74379112,15.27426487,33.93994352,29.25171394,26.52297953,,29.64700572,19.29957268,,32.04863167,34.57270957,21.49534806,,33.8364654,38.89091492,23.87187091,14.1276776,16.20392947,,32.02267778,29.7620321,20.60025269,13.47111662,29.67500606,25.02367008,34.75969291,49.19777674,37.94539026,12.97175598,8.523131371,13.36425238,26.74665235,38.4199162,26.19981849,36.97792984,34.83970257,33.519818,23.39173437,44.68342126,36.98484908,26.89980506,26.53341025,21.4941359,4,0,0,0,1,0,0,0,0
1165,1166,113.6752287,34.81599336,1.355729487,10.91264383,59.07600023,28.33314748,10.09638426,7.084870444,20.55178749,36.87711634,15.25757032,34.67631561,29.45843506,25.34826603,9.890014648,33.26673029,19.60042212,24.06001282,31.85013184,37.01815231,22.1140317,,33.39478691,41.16333935,24.99633635,13.6350374,16.69257179,,33.43775784,31.40203559,22.63876423,13.737006,29.89963537,25.17440491,35.52682403,51.50452747,38.38656485,12.80925636,9.154820195,13.91364383,26.23752181,39.65574933,26.88806089,37.22102982,36.92986506,34.19102721,24.00361824,45.54101296,37.53806157,24.53875656,26.64164026,21.23710846,4,0,0,0,1,0,0,0,0
1166,1167,113.6777487,34.81322454,1.448563699,3.355637648,63.30990215,33.33446124,16.3686803,6.838327861,20.62124834,36.86926898,15.43760063,34.3566716,29.95252395,25.77750435,10.26715088,34.47359447,19.43216338,,31.8916514,35.3444043,22.15250618,,33.66913204,40.47415365,25.02626559,14.1762558,16.79831048,,33.06197926,31.26078656,22.10022877,13.70516134,29.85296206,25.17133114,35.21939134,51.17025566,37.45312673,12.88937819,9.141256968,14.80373713,26.50308228,38.45814744,26.89121446,37.20862258,36.39906146,33.9674756,23.91759286,45.62920573,37.35139635,23.69550164,26.76799366,21.2284675,4,0,0,0,1,0,0,0,0
1167,1168,113.6742856,34.82250428,0.970778058,16.62153111,47.19984284,35.17620614,5.563218005,7.77727918,20.28208184,36.58280518,14.58113933,34.99385364,30.03321694,25.58076651,,32.14229427,19.8385379,24.22250836,31.66342144,39.57180961,22.51745928,,32.93775444,41.45962231,24.78603008,13.08445789,16.02686199,,33.4803857,31.80060219,22.14876428,13.01481968,30.36347536,25.36815389,36.0326203,51.10765465,38.63000488,12.76132528,8.961430141,13.11873391,25.90044686,39.26570343,27.64675308,37.12814369,36.55419689,34.50170457,23.94468134,45.7708807,37.27382898,27.1119203,26.99406624,20.99276794,4,0,0,0,1,0,0,0,0
1168,1169,113.6659531,34.81414302,1.383338308,11.04861917,58.18569974,27.49563697,7.508491809,6.753851428,20.48519219,36.3454472,15.41691815,34.94737988,21.97775954,24.95938034,10.01800537,34.51756162,19.25477984,25.17490652,31.57793153,35.93958674,22.33588104,,34.76500492,40.92374737,24.57981671,15.14006791,16.29388008,,32.83513165,31.80860541,21.41604646,13.18736565,30.75174093,25.55478846,35.09981237,49.76675911,37.62620575,13.01881226,8.86750412,13.03121856,26.14044612,38.33518422,27.15904913,37.71522247,35.8390499,34.41302452,24.21889468,45.5641833,37.34175644,26.23500824,25.92124129,21.31117427,4,0,0,0,1,0,0,0,0
1169,1170,113.6752287,34.81599336,1.024543123,10.91264383,59.07600023,28.33314748,10.09638426,7.084870444,20.55178749,36.87711634,15.25757032,34.67631561,29.45843506,25.34826603,9.890014648,33.26673029,19.60042212,24.06001282,31.85013184,37.01815231,22.1140317,,33.39478691,41.16333935,24.99633635,13.6350374,16.69257179,,33.43775784,31.40203559,22.63876423,13.737006,29.89963537,25.17440491,35.52682403,51.50452747,38.38656485,12.80925636,9.154820195,13.91364383,26.23752181,39.65574933,26.88806089,37.22102982,36.92986506,34.19102721,24.00361824,45.54101296,37.53806157,24.53875656,26.64164026,21.23710846,4,0,0,0,1,0,0,0,0
1170,1171,113.6540739,34.82381046,1.211286393,14.24234341,66.70593343,19.05172309,6.873617271,7.811943819,20.45430435,35.20620785,13.99503715,35.16250477,29.81533813,24.688683,9.571630287,33.70787252,18.84450645,23.68959045,31.46839118,35.99727728,22.14184932,,34.76396899,40.5524425,24.61224252,13.18973603,15.90275631,9.130004883,32.40333701,31.37424333,21.029622,12.86050625,30.06514328,24.69538212,34.32187894,49.39843548,39.19684802,12.74235158,,,26.32388115,38.34987264,27.39846547,36.26736412,35.68675671,33.93654858,23.23830659,45.32304923,36.7855209,27.19569307,26.21907318,21.17471194,4,0,0,0,1,0,0,0,0
1171,1172,113.6494568,34.82285199,1.148042001,23.44688389,60.65256336,15.9005536,2.339059639,7.742842151,20.80554682,35.96088085,14.08132685,34.5004451,29.77923819,24.49361907,9.903506088,33.4254312,19.01813145,22.54867045,31.59101282,35.60334608,21.921933,,33.6668,40.35413503,24.03914124,12.1146661,15.7085251,9.417697613,32.21138893,30.52800598,20.45014079,12.93428452,29.84342493,24.80665257,34.36573014,50.26034012,40.4190376,12.53555995,,,26.67357193,38.0020327,26.52725582,36.44338036,35.34575748,33.52434669,23.31346225,44.97815488,36.53217175,26.96703359,25.24321262,21.48346561,4,0,0,0,1,0,0,0,0
1172,1173,113.6497263,34.82404723,1.303095575,22.66100798,61.15183863,16.1871553,1.828365009,7.871874147,20.83406901,35.64553397,13.90484888,34.54025212,30.06169903,24.77720642,9.832242598,33.70181786,19.13775673,22.93571888,31.494631,36.65000746,21.91547294,,34.16650924,40.27839257,24.21882582,12.21744839,15.74120192,9.418927941,32.13608116,30.58510289,20.49865917,13.03529118,30.10027072,24.74500694,34.23526294,49.87694254,40.21702913,12.58874646,,,26.59189265,38.19333962,26.55874016,36.36300602,35.50000735,33.53833008,23.14376365,45.08950364,36.5446817,27.32744758,25.42748927,21.41988182,4,0,0,0,1,0,0,0,0
1173,1174,113.6517111,34.82231343,1.326041718,21.50401186,55.85557824,22.64041012,2.272077064,7.662344324,20.5836436,35.74911441,14.07969448,34.96797876,30.00242036,24.47761235,9.802552786,33.54072501,19.05944729,23.84915551,31.67313061,35.28429304,22.17532426,,33.79140574,40.51910987,24.33215738,12.37543531,15.78826772,9.154006958,32.42987982,31.09654275,20.79820811,12.80143615,30.02342706,24.93613091,34.48910953,50.03256665,40.36590341,12.66600513,9.520004272,,26.4458284,38.34064738,27.08910742,36.87370884,35.63529076,33.92988281,23.56387959,45.3476169,36.88032522,26.93522401,25.55051103,21.37214498,4,0,0,0,1,0,0,0,0
1174,1175,113.6453198,34.83029051,1.52827634,20.516598,59.80451228,16.70101515,5.752446869,8.610932083,20.42735322,35.56914209,13.45937396,34.54434588,29.33469014,25.88303335,9.988190622,35.35416119,18.77907491,22.28065511,32.1255351,37.46147996,21.7097533,,35.2195135,40.05412979,23.96590675,,15.78563137,9.663338331,29.93279083,29.39513149,20.90031339,13.44863892,30.24963014,25.17818331,33.91099842,49.00530965,42.20610613,12.54840126,,,27.01231365,37.48039503,26.6393139,36.17062833,35.33704254,33.3493756,22.14974619,44.75247569,36.51175671,27.95192983,26.69881108,21.56104526,4,0,0,0,1,0,0,0,0
1175,1176,113.652248,34.82420444,1.173024781,21.66904716,60.18995173,18.14100017,4.84000305,7.867275116,20.55298789,35.38346508,13.88774157,34.97250519,30.28569805,24.72530841,9.645036591,33.85105148,19.03342409,23.63917224,31.44887327,36.5657196,22.12507069,,34.54116058,40.58911444,24.46288128,12.81135187,15.85541578,9.261619322,32.3833377,31.22213469,20.79818062,12.91572125,30.26048414,24.77716761,34.33423849,49.52236492,39.53359594,12.67075021,,,26.39175625,38.32949635,27.09956504,36.39025612,35.7181324,33.83593373,23.27162971,45.29051665,36.65526405,27.42052184,25.86949872,21.1812721,4,0,0,0,1,0,0,0,0
1176,1177,113.6539105,34.82046929,1.523469866,19.82708219,40.37826592,39.79465218,5.02650196,7.442808182,20.11014818,35.18654417,14.14975624,35.82152297,29.55999756,24.18748488,9.688763162,34.12386431,19.3822945,25.24268992,31.74037641,36.21000163,22.60000704,,34.23163942,40.68760256,25.04255212,12.75300598,16.07302492,,32.50359013,32.15038596,21.33371153,12.68827895,30.0251967,25.31457444,34.54885277,49.41403764,39.65000646,12.80195627,9.395007324,,26.07823374,38.37181456,27.98252052,37.30799223,36.08663235,34.4235474,23.93367661,46.09604438,37.51025485,25.73445154,25.85513134,21.26278938,4,0,0,0,1,0,0,0,0
1177,1178,113.6539105,34.82046929,0.856416015,19.82708219,40.37826592,39.79465218,5.02650196,7.442808182,20.11014818,35.18654417,14.14975624,35.82152297,29.55999756,24.18748488,9.688763162,34.12386431,19.3822945,25.24268992,31.74037641,36.21000163,22.60000704,,34.23163942,40.68760256,25.04255212,12.75300598,16.07302492,,32.50359013,32.15038596,21.33371153,12.68827895,30.0251967,25.31457444,34.54885277,49.41403764,39.65000646,12.80195627,9.395007324,,26.07823374,38.37181456,27.98252052,37.30799223,36.08663235,34.4235474,23.93367661,46.09604438,37.51025485,25.73445154,25.85513134,21.26278938,4,0,0,0,1,0,0,0,0
1178,1179,113.6445324,34.8274479,1.182433169,23.13779485,56.71578601,18.17317954,3.586643195,8.310363481,20.86243023,35.59868636,13.73373318,34.26143594,28.94745549,26.19142633,10.16582116,33.51993466,19.0979311,22.32296024,31.75365539,37.2978321,21.75931439,,34.83296938,40.21827698,24.10506932,,15.65730218,9.732199195,30.42650681,29.70739803,20.67000687,13.39838142,29.93825684,25.16168573,33.89174373,49.09831603,42.07466001,12.51342233,,,26.87191695,37.86553132,26.64445043,36.14163284,35.01906235,33.34863888,22.4228817,44.75338116,36.28247579,27.70896435,26.23413048,21.78228412,4,0,0,0,1,0,0,0,0
1179,1180,113.6445506,34.8250574,1.286764979,18.09810603,63.12639039,17.19621197,3.555019656,8.048390584,21.13835053,35.55000603,14.02789382,34.05683908,28.48949859,25.85405625,10.16368327,31.77409848,18.97775612,22.33633326,31.50924856,36.22381664,21.66642554,,34.35052385,40.07252186,24.07671462,10.79501343,15.68019398,9.715738729,31.03388271,29.77050009,20.4279818,13.31428307,29.5938818,24.7757935,33.8937781,49.04263765,41.54738064,12.52665132,,,26.96503813,37.7338153,26.46938537,35.89605638,34.82741292,33.05793158,22.46222885,44.47893615,36.06988163,27.0550492,25.85503728,21.8597528,4,0,0,0,1,0,0,0,0
1180,1181,113.6373698,34.75438926,0.991332122,65.28032122,30.82411793,3.13657106,6.404283796,1.998590706,22.25025635,,,34.10367238,28.98794493,26.34025122,10.54400533,36.41019665,19.54093753,,31.26333844,33.97413448,21.79704966,10.69000244,35.55675354,40.08975103,24.3808135,16.18233408,17.06484793,,29.70562992,30.56528677,20.58702647,13.72200603,29.72309329,24.41792998,33.95104112,50.78580481,,13.18195501,9.405757713,15.48091634,26.6909099,42.17054728,27.17881266,36.08149492,35.65050583,33.94118656,22.87534782,44.53579194,36.59430936,30.73526236,20.4893178,22.07679816,3,0,0,1,0,0,0,0,0
1181,1182,113.6693104,34.7837761,1.031658612,77.26795745,19.90210398,2.829939252,1.851145118,3.48149446,21.99870196,,15.43350582,34.63340174,29.77661269,25.04051324,10.5524124,27.09788467,19.61881146,,32.33918733,33.07117532,22.12225628,11.18717295,34.07753744,39.91377684,23.96255314,15.28000612,16.58371739,,31.45646696,30.36778259,,14.37708922,29.69663086,25.12125473,34.60481668,50.77074743,36.68304974,13.01795685,9.668131638,13.04634504,27.03327664,42.18333887,26.93438225,36.88478875,35.90235298,33.59375487,24.34803131,45.64247433,37.1795201,31.27200623,25.44384228,22.48753828,4,0,0,0,1,0,0,0,0
1182,1183,113.6647626,34.76289009,0.821581046,54.34619465,45.65380339,0.0,14.93063098,1.157177304,21.70000487,,15.26503739,33.61460223,29.04950258,25.66237926,10.64837205,35.43722894,19.54057264,,31.19680164,35.73297985,21.83692424,10.8912821,33.17913113,39.61513252,24.18988113,14.90440613,16.70404375,,30.45410516,28.83040083,,13.95758398,29.22031663,24.36353556,33.90316812,50.60736631,,13.12408014,9.550509663,12.71799927,26.30296201,41.49742885,26.58395649,36.19466069,35.41570369,33.19372343,24.46875553,44.1241334,35.10454071,30.82137985,21.97252974,21.79525642,3,0,0,1,0,0,0,0,0
1183,1184,113.6850843,34.76991586,1.648924189,76.88444218,22.07030533,1.045253581,7.194004967,2.989344669,22.26667221,,15.7352562,34.62963085,29.28734772,25.65263119,10.71506755,35.5757601,19.87906306,,32.05393113,34.86987842,22.20438061,11.34808193,32.74354771,40.3078825,24.4003981,15.96100655,16.93185726,,31.49239824,30.84283735,20.34684834,14.64031869,29.5623334,24.75363102,35.53348461,51.22000671,,13.29100571,9.77907548,12.28489153,23.82988052,42.8059065,26.83918772,36.88482308,35.88258467,33.89646197,23.96890301,45.69882657,37.24367078,32.66707499,26.12736502,22.20013065,4,0,0,0,1,0,0,0,0
1184,1185,113.6171157,34.76137532,1.537143483,61.30805261,29.72308955,8.968858276,3.679693851,3.948177336,21.33171664,,,34.08610794,29.24233126,24.28321575,10.04706986,32.73741929,19.89361828,22.45358326,31.73352684,32.76295747,21.86850643,,33.03300591,40.22535178,24.60747576,16.26208035,16.8097574,9.302425754,29.70354618,30.53311233,19.25800571,14.32337952,29.50093808,24.59360651,33.96081372,50.92276434,,12.95088685,8.974633744,,26.99855934,42.88521869,26.99158833,36.61956518,35.87518508,33.91435441,24.23266524,45.30547731,36.70540984,30.25115228,22.3064934,21.68028077,1,1,0,0,0,0,0,0,0
1185,1186,113.6148438,34.75683413,0.649843532,69.0962414,20.26591876,10.00478307,4.236269085,4.07586958,21.51061087,,,35.049757,29.57522318,24.83679538,10.56333923,33.83853943,20.28088188,22.87198345,31.79730167,34.98405119,22.0117342,,34.46013126,40.98367812,25.30280318,16.55616904,17.48963236,9.938164159,30.17637508,31.63742814,19.90805999,14.65654558,30.17866992,24.73512878,33.93062729,52.30481661,,13.10208149,9.40593001,,26.73658868,43.69742531,27.16784311,37.48887222,36.71051199,34.60101975,24.86913627,45.92094892,37.45076018,30.84217418,22.67309446,22.29903879,1,1,0,0,0,0,0,0,0
1186,1187,113.6357239,34.75693233,0.641947198,69.49765036,27.84308763,1.259121834,5.80123803,2.179824702,22.15889561,,,33.52700691,28.65256714,26.77638035,10.62778291,36.09392692,19.25605586,,31.13198024,33.34057157,21.9325218,10.76790017,34.22736421,39.75219864,24.13100719,16.18544933,16.93516301,,29.44758538,29.46642765,21.15868642,13.8187723,29.66214431,24.59161113,33.66758189,50.23689095,,12.97493917,9.3640813,15.47246751,26.65110131,42.10445911,27.19329873,35.76394491,35.28717209,33.96586088,22.66736492,44.71125584,36.15850658,30.38669329,19.85025635,22.18975582,3,0,0,1,0,0,0,0,0
1187,1188,113.6937036,34.79808326,0.681057254,15.54656779,74.45289605,8.416560378,14.67676852,5.8681169,21.1718572,,15.86370887,33.01679635,28.84088001,26.16006911,,33.26683417,18.95211773,,31.31025383,32.5042637,21.78228586,,33.1837162,38.44380919,23.47613182,14.23000519,16.26375599,,30.62729512,29.68204607,20.78655215,13.63691824,28.60553471,24.70616009,33.96703826,48.48161833,36.27688443,13.13238144,9.053005981,13.33625412,26.19148229,39.62573032,26.50051146,35.60106379,34.44923792,32.21836803,23.25931381,44.59363022,36.25689004,28.54660633,25.08044054,21.15121249,4,0,0,0,1,0,0,0,0
1188,1189,113.6937036,34.79808326,1.00365051,15.54656779,74.45289605,8.416560378,14.67676852,5.8681169,21.1718572,,15.86370887,33.01679635,28.84088001,26.16006911,,33.26683417,18.95211773,,31.31025383,32.5042637,21.78228586,,33.1837162,38.44380919,23.47613182,14.23000519,16.26375599,,30.62729512,29.68204607,20.78655215,13.63691824,28.60553471,24.70616009,33.96703826,48.48161833,36.27688443,13.13238144,9.053005981,13.33625412,26.19148229,39.62573032,26.50051146,35.60106379,34.44923792,32.21836803,23.25931381,44.59363022,36.25689004,28.54660633,25.08044054,21.15121249,4,0,0,0,1,0,0,0,0
1189,1190,113.6472548,34.8006672,2.968464597,39.45101406,55.32435041,5.224634768,3.926359488,5.342246088,21.29259821,35.56397308,15.19225559,34.07311121,20.60090266,24.68417252,10.42090075,35.43483801,19.81127518,22.9093768,31.55100632,33.61960612,22.06250583,11.27587933,32.97503777,40.183956,24.59864911,14.23907395,16.85203224,,31.42540878,31.29815448,20.72603195,14.0766734,29.66185241,25.07456333,34.19730171,51.67321259,38.37808551,12.77425671,9.610874721,13.53645413,27.00068845,40.13038655,26.77700653,36.0772562,36.07153418,33.78610729,23.78101919,45.47696947,36.961245,30.22203083,26.67200546,22.23074774,4,0,0,0,1,0,0,0,0
1190,1191,113.6492647,34.80803091,1.974447945,44.57196487,51.01269144,3.576451375,6.125238685,6.114484524,21.8098814,36.12640495,15.67528836,33.43088594,15.11100586,24.42127824,10.07901792,35.45888049,18.62674075,21.89813175,31.68475628,31.72108483,21.63620605,11.08333944,32.63803138,39.54550629,23.37686288,13.87692395,16.21688156,,31.83629431,29.75025785,20.18494425,13.88550549,29.44392994,24.87646503,33.82513142,50.63642382,35.66148301,12.8852848,9.163381195,13.31320435,27.14208025,37.57785459,25.94559033,35.82727373,34.82840079,33.52334011,22.82798091,44.64547845,36.72241114,28.26717069,26.4467745,22.17861417,4,0,0,0,1,0,0,0,0
1191,1192,113.6555399,34.80975849,1.001145906,26.00483812,63.16387138,8.741652241,7.006140317,6.247453436,21.80901152,36.42671571,15.77956578,33.9946423,19.94143895,24.11922633,10.1187433,35.66693909,19.55620258,22.84789433,31.7632977,32.86724959,22.09412384,,32.9327597,40.87734773,24.29013253,13.71348468,16.389378,,32.60371003,31.42275524,21.06900063,13.73113803,30.03051217,25.2508812,34.61944196,51.02500661,35.04928111,12.91513214,9.117596926,13.53289868,27.04513073,37.2980577,26.72541534,36.32913227,35.74863243,34.14350719,23.55541416,45.85415707,37.41300526,28.25750923,26.58362999,22.22924612,4,0,0,0,1,0,0,0,0
1192,1193,113.6463716,34.80711805,1.146394121,44.40076277,54.55442007,1.04481562,4.075220308,6.059910144,21.66658851,35.87926836,15.65358574,33.73238125,17.36589169,24.73309767,10.21340328,35.0706966,18.7172134,21.9639426,31.59852562,32.35161454,21.55440582,11.14163279,32.883881,39.64675732,23.58382291,13.27397999,16.60329897,,31.82588043,29.95100517,19.95199376,13.99037952,29.3597559,24.97835956,33.8439187,50.70543365,36.58096606,12.8712553,9.233318936,13.16667175,27.16270975,37.85638142,26.20593186,35.72095014,35.17572097,33.42848766,23.12163124,44.75956621,36.58504377,28.492304,26.42044029,22.18963242,4,0,0,0,1,0,0,0,0
